////////////////////////////////////////////////////////////
Configuration of the nerual network:
Num of layers: 3
Num of neurons in each layer: 
  size of input layer: 784
  size of hidden layer 1: 30
  size of softmax layer: 10
Parameter for of optimization:
 num of steps: 1000
 step size:2

////////////////////////////////////////////////////////////
Reading data and make Neural Netowrk objects for training and validation

////////////////////////////////////////////////////////////
Starint training ......
Step:    0, Cost: 3.945, training accuracy: 0.092, validation accuracy: 0.155
Step:   39, Cost: 0.712, training accuracy: 0.786, validation accuracy: 0.789
Step:   40, Cost: 0.700, training accuracy: 0.792, validation accuracy: 0.792
Step:   41, Cost: 0.709, training accuracy: 0.785, validation accuracy: 0.793
Step:   42, Cost: 0.698, training accuracy: 0.791, validation accuracy: 0.794
Step:   43, Cost: 0.680, training accuracy: 0.792, validation accuracy: 0.796
Step:   44, Cost: 0.691, training accuracy: 0.791, validation accuracy: 0.798
Step:   45, Cost: 0.669, training accuracy: 0.795, validation accuracy: 0.802
Step:   46, Cost: 0.660, training accuracy: 0.800, validation accuracy: 0.802
Step:   47, Cost: 0.678, training accuracy: 0.797, validation accuracy: 0.805
Step:   48, Cost: 0.649, training accuracy: 0.802, validation accuracy: 0.807
Step:   49, Cost: 0.654, training accuracy: 0.803, validation accuracy: 0.808
Step:   50, Cost: 0.633, training accuracy: 0.812, validation accuracy: 0.809
Step:   51, Cost: 0.641, training accuracy: 0.808, validation accuracy: 0.810
Step:   52, Cost: 0.631, training accuracy: 0.808, validation accuracy: 0.812
Step:   53, Cost: 0.618, training accuracy: 0.815, validation accuracy: 0.814
Step:   54, Cost: 0.621, training accuracy: 0.817, validation accuracy: 0.814
Step:   55, Cost: 0.615, training accuracy: 0.817, validation accuracy: 0.818
Step:   56, Cost: 0.588, training accuracy: 0.827, validation accuracy: 0.817
Step:   57, Cost: 0.604, training accuracy: 0.819, validation accuracy: 0.821
Step:   58, Cost: 0.597, training accuracy: 0.820, validation accuracy: 0.819
Step:   59, Cost: 0.595, training accuracy: 0.821, validation accuracy: 0.822
Step:   60, Cost: 0.596, training accuracy: 0.819, validation accuracy: 0.823
Step:   61, Cost: 0.574, training accuracy: 0.829, validation accuracy: 0.824
Step:   62, Cost: 0.582, training accuracy: 0.830, validation accuracy: 0.826
Step:   63, Cost: 0.576, training accuracy: 0.827, validation accuracy: 0.826
Step:   64, Cost: 0.579, training accuracy: 0.825, validation accuracy: 0.827
Step:   65, Cost: 0.573, training accuracy: 0.831, validation accuracy: 0.827
Step:   66, Cost: 0.564, training accuracy: 0.831, validation accuracy: 0.829
Step:   67, Cost: 0.542, training accuracy: 0.837, validation accuracy: 0.828
Step:   68, Cost: 0.557, training accuracy: 0.837, validation accuracy: 0.831
Step:   69, Cost: 0.556, training accuracy: 0.829, validation accuracy: 0.832
Step:   70, Cost: 0.547, training accuracy: 0.837, validation accuracy: 0.832
Step:   71, Cost: 0.559, training accuracy: 0.832, validation accuracy: 0.836
Step:   72, Cost: 0.540, training accuracy: 0.839, validation accuracy: 0.835
Step:   73, Cost: 0.542, training accuracy: 0.836, validation accuracy: 0.837
Step:   74, Cost: 0.552, training accuracy: 0.831, validation accuracy: 0.838
Step:   75, Cost: 0.527, training accuracy: 0.844, validation accuracy: 0.838
Step:   76, Cost: 0.539, training accuracy: 0.837, validation accuracy: 0.839
Step:   77, Cost: 0.528, training accuracy: 0.843, validation accuracy: 0.840
Step:   78, Cost: 0.547, training accuracy: 0.838, validation accuracy: 0.841
Step:   79, Cost: 0.535, training accuracy: 0.840, validation accuracy: 0.841
Step:   80, Cost: 0.533, training accuracy: 0.841, validation accuracy: 0.842
Step:   81, Cost: 0.514, training accuracy: 0.845, validation accuracy: 0.844
Step:   82, Cost: 0.519, training accuracy: 0.845, validation accuracy: 0.845
Step:   83, Cost: 0.504, training accuracy: 0.852, validation accuracy: 0.845
Step:   84, Cost: 0.522, training accuracy: 0.842, validation accuracy: 0.846
Step:   85, Cost: 0.526, training accuracy: 0.838, validation accuracy: 0.847
Step:   86, Cost: 0.500, training accuracy: 0.852, validation accuracy: 0.847
Step:   87, Cost: 0.507, training accuracy: 0.850, validation accuracy: 0.847
Step:   88, Cost: 0.511, training accuracy: 0.846, validation accuracy: 0.848
Step:   89, Cost: 0.503, training accuracy: 0.850, validation accuracy: 0.849
Step:   90, Cost: 0.497, training accuracy: 0.850, validation accuracy: 0.849
Step:   91, Cost: 0.504, training accuracy: 0.850, validation accuracy: 0.849
Step:   92, Cost: 0.495, training accuracy: 0.850, validation accuracy: 0.850
Step:   93, Cost: 0.517, training accuracy: 0.842, validation accuracy: 0.851
Step:   94, Cost: 0.489, training accuracy: 0.856, validation accuracy: 0.851
Step:   95, Cost: 0.496, training accuracy: 0.851, validation accuracy: 0.851
Step:   96, Cost: 0.497, training accuracy: 0.853, validation accuracy: 0.852
Step:   97, Cost: 0.487, training accuracy: 0.852, validation accuracy: 0.852
Step:   98, Cost: 0.478, training accuracy: 0.857, validation accuracy: 0.853
Step:   99, Cost: 0.485, training accuracy: 0.853, validation accuracy: 0.853
Step:  100, Cost: 0.473, training accuracy: 0.858, validation accuracy: 0.854
Step:  101, Cost: 0.499, training accuracy: 0.847, validation accuracy: 0.855
Step:  102, Cost: 0.476, training accuracy: 0.855, validation accuracy: 0.855
Step:  103, Cost: 0.472, training accuracy: 0.857, validation accuracy: 0.855
Step:  104, Cost: 0.477, training accuracy: 0.856, validation accuracy: 0.856
Step:  105, Cost: 0.464, training accuracy: 0.859, validation accuracy: 0.856
Step:  106, Cost: 0.466, training accuracy: 0.860, validation accuracy: 0.857
Step:  107, Cost: 0.459, training accuracy: 0.861, validation accuracy: 0.857
Step:  108, Cost: 0.471, training accuracy: 0.858, validation accuracy: 0.857
Step:  109, Cost: 0.465, training accuracy: 0.860, validation accuracy: 0.858
Step:  110, Cost: 0.462, training accuracy: 0.859, validation accuracy: 0.858
Step:  111, Cost: 0.459, training accuracy: 0.860, validation accuracy: 0.859
Step:  112, Cost: 0.455, training accuracy: 0.864, validation accuracy: 0.860
Step:  113, Cost: 0.441, training accuracy: 0.867, validation accuracy: 0.860
Step:  114, Cost: 0.462, training accuracy: 0.862, validation accuracy: 0.860
Step:  115, Cost: 0.472, training accuracy: 0.861, validation accuracy: 0.861
Step:  116, Cost: 0.463, training accuracy: 0.860, validation accuracy: 0.862
Step:  117, Cost: 0.460, training accuracy: 0.862, validation accuracy: 0.862
Step:  118, Cost: 0.452, training accuracy: 0.865, validation accuracy: 0.861
Step:  119, Cost: 0.444, training accuracy: 0.869, validation accuracy: 0.863
Step:  120, Cost: 0.438, training accuracy: 0.868, validation accuracy: 0.863
Step:  121, Cost: 0.434, training accuracy: 0.872, validation accuracy: 0.864
Step:  122, Cost: 0.442, training accuracy: 0.870, validation accuracy: 0.863
Step:  123, Cost: 0.455, training accuracy: 0.862, validation accuracy: 0.864
Step:  124, Cost: 0.441, training accuracy: 0.868, validation accuracy: 0.863
Step:  125, Cost: 0.434, training accuracy: 0.871, validation accuracy: 0.864
Step:  126, Cost: 0.438, training accuracy: 0.869, validation accuracy: 0.865
Step:  127, Cost: 0.437, training accuracy: 0.866, validation accuracy: 0.866
Step:  128, Cost: 0.443, training accuracy: 0.871, validation accuracy: 0.867
Step:  129, Cost: 0.427, training accuracy: 0.870, validation accuracy: 0.867
Step:  130, Cost: 0.428, training accuracy: 0.869, validation accuracy: 0.866
Step:  131, Cost: 0.432, training accuracy: 0.870, validation accuracy: 0.867
Step:  132, Cost: 0.429, training accuracy: 0.871, validation accuracy: 0.869
Step:  133, Cost: 0.440, training accuracy: 0.869, validation accuracy: 0.868
Step:  134, Cost: 0.429, training accuracy: 0.871, validation accuracy: 0.868
Step:  135, Cost: 0.417, training accuracy: 0.873, validation accuracy: 0.869
Step:  136, Cost: 0.437, training accuracy: 0.865, validation accuracy: 0.869
Step:  137, Cost: 0.428, training accuracy: 0.871, validation accuracy: 0.869
Step:  138, Cost: 0.416, training accuracy: 0.876, validation accuracy: 0.870
Step:  139, Cost: 0.419, training accuracy: 0.869, validation accuracy: 0.869
Step:  140, Cost: 0.428, training accuracy: 0.870, validation accuracy: 0.871
Step:  141, Cost: 0.424, training accuracy: 0.870, validation accuracy: 0.870
Step:  142, Cost: 0.416, training accuracy: 0.874, validation accuracy: 0.871
Step:  143, Cost: 0.405, training accuracy: 0.878, validation accuracy: 0.871
Step:  144, Cost: 0.425, training accuracy: 0.873, validation accuracy: 0.871
Step:  145, Cost: 0.418, training accuracy: 0.871, validation accuracy: 0.872
Step:  146, Cost: 0.400, training accuracy: 0.878, validation accuracy: 0.871
Step:  147, Cost: 0.412, training accuracy: 0.878, validation accuracy: 0.872
Step:  148, Cost: 0.415, training accuracy: 0.877, validation accuracy: 0.873
Step:  149, Cost: 0.415, training accuracy: 0.873, validation accuracy: 0.872
Step:  150, Cost: 0.411, training accuracy: 0.878, validation accuracy: 0.872
Step:  151, Cost: 0.399, training accuracy: 0.881, validation accuracy: 0.873
Step:  152, Cost: 0.423, training accuracy: 0.871, validation accuracy: 0.873
Step:  153, Cost: 0.411, training accuracy: 0.876, validation accuracy: 0.874
Step:  154, Cost: 0.402, training accuracy: 0.882, validation accuracy: 0.874
Step:  155, Cost: 0.411, training accuracy: 0.877, validation accuracy: 0.874
Step:  156, Cost: 0.415, training accuracy: 0.878, validation accuracy: 0.875
Step:  157, Cost: 0.406, training accuracy: 0.882, validation accuracy: 0.874
Step:  158, Cost: 0.412, training accuracy: 0.877, validation accuracy: 0.875
Step:  159, Cost: 0.400, training accuracy: 0.878, validation accuracy: 0.875
Step:  160, Cost: 0.413, training accuracy: 0.878, validation accuracy: 0.875
Step:  161, Cost: 0.398, training accuracy: 0.884, validation accuracy: 0.875
Step:  162, Cost: 0.402, training accuracy: 0.879, validation accuracy: 0.875
Step:  163, Cost: 0.400, training accuracy: 0.881, validation accuracy: 0.876
Step:  164, Cost: 0.403, training accuracy: 0.882, validation accuracy: 0.877
Step:  165, Cost: 0.402, training accuracy: 0.878, validation accuracy: 0.876
Step:  166, Cost: 0.394, training accuracy: 0.884, validation accuracy: 0.876
Step:  167, Cost: 0.407, training accuracy: 0.881, validation accuracy: 0.877
Step:  168, Cost: 0.389, training accuracy: 0.884, validation accuracy: 0.878
Step:  169, Cost: 0.403, training accuracy: 0.878, validation accuracy: 0.877
Step:  170, Cost: 0.394, training accuracy: 0.879, validation accuracy: 0.877
Step:  171, Cost: 0.394, training accuracy: 0.882, validation accuracy: 0.878
Step:  172, Cost: 0.386, training accuracy: 0.883, validation accuracy: 0.878
Step:  173, Cost: 0.381, training accuracy: 0.888, validation accuracy: 0.878
Step:  174, Cost: 0.376, training accuracy: 0.890, validation accuracy: 0.879
Step:  175, Cost: 0.384, training accuracy: 0.883, validation accuracy: 0.879
Step:  176, Cost: 0.390, training accuracy: 0.885, validation accuracy: 0.879
Step:  177, Cost: 0.378, training accuracy: 0.890, validation accuracy: 0.879
Step:  178, Cost: 0.387, training accuracy: 0.885, validation accuracy: 0.879
Step:  179, Cost: 0.394, training accuracy: 0.884, validation accuracy: 0.879
Step:  180, Cost: 0.392, training accuracy: 0.885, validation accuracy: 0.880
Step:  181, Cost: 0.387, training accuracy: 0.882, validation accuracy: 0.879
Step:  182, Cost: 0.387, training accuracy: 0.885, validation accuracy: 0.879
Step:  183, Cost: 0.395, training accuracy: 0.879, validation accuracy: 0.880
Step:  184, Cost: 0.385, training accuracy: 0.887, validation accuracy: 0.880
Step:  185, Cost: 0.385, training accuracy: 0.886, validation accuracy: 0.880
Step:  186, Cost: 0.372, training accuracy: 0.888, validation accuracy: 0.881
Step:  187, Cost: 0.385, training accuracy: 0.885, validation accuracy: 0.882
Step:  188, Cost: 0.384, training accuracy: 0.886, validation accuracy: 0.881
Step:  189, Cost: 0.375, training accuracy: 0.888, validation accuracy: 0.882
Step:  190, Cost: 0.378, training accuracy: 0.888, validation accuracy: 0.882
Step:  191, Cost: 0.370, training accuracy: 0.888, validation accuracy: 0.882
Step:  192, Cost: 0.369, training accuracy: 0.889, validation accuracy: 0.882
Step:  193, Cost: 0.375, training accuracy: 0.887, validation accuracy: 0.882
Step:  194, Cost: 0.362, training accuracy: 0.892, validation accuracy: 0.883
Step:  195, Cost: 0.378, training accuracy: 0.887, validation accuracy: 0.883
Step:  196, Cost: 0.371, training accuracy: 0.888, validation accuracy: 0.882
Step:  197, Cost: 0.374, training accuracy: 0.891, validation accuracy: 0.884
Step:  198, Cost: 0.376, training accuracy: 0.888, validation accuracy: 0.885
Step:  199, Cost: 0.361, training accuracy: 0.894, validation accuracy: 0.883
Step:  200, Cost: 0.367, training accuracy: 0.891, validation accuracy: 0.884
Step:  201, Cost: 0.371, training accuracy: 0.891, validation accuracy: 0.885
Step:  202, Cost: 0.369, training accuracy: 0.892, validation accuracy: 0.885
Step:  203, Cost: 0.377, training accuracy: 0.889, validation accuracy: 0.884
Step:  204, Cost: 0.367, training accuracy: 0.890, validation accuracy: 0.884
Step:  205, Cost: 0.366, training accuracy: 0.891, validation accuracy: 0.884
Step:  206, Cost: 0.363, training accuracy: 0.892, validation accuracy: 0.885
Step:  207, Cost: 0.356, training accuracy: 0.899, validation accuracy: 0.886
Step:  208, Cost: 0.370, training accuracy: 0.891, validation accuracy: 0.885
Step:  209, Cost: 0.359, training accuracy: 0.891, validation accuracy: 0.886
Step:  210, Cost: 0.354, training accuracy: 0.896, validation accuracy: 0.886
Step:  211, Cost: 0.364, training accuracy: 0.889, validation accuracy: 0.886
Step:  212, Cost: 0.357, training accuracy: 0.893, validation accuracy: 0.886
Step:  213, Cost: 0.352, training accuracy: 0.895, validation accuracy: 0.886
Step:  214, Cost: 0.350, training accuracy: 0.898, validation accuracy: 0.887
Step:  215, Cost: 0.353, training accuracy: 0.897, validation accuracy: 0.887
Step:  216, Cost: 0.363, training accuracy: 0.891, validation accuracy: 0.886
Step:  217, Cost: 0.357, training accuracy: 0.893, validation accuracy: 0.887
Step:  218, Cost: 0.361, training accuracy: 0.891, validation accuracy: 0.887
Step:  219, Cost: 0.360, training accuracy: 0.890, validation accuracy: 0.888
Step:  220, Cost: 0.357, training accuracy: 0.892, validation accuracy: 0.887
Step:  221, Cost: 0.352, training accuracy: 0.896, validation accuracy: 0.887
Step:  222, Cost: 0.357, training accuracy: 0.891, validation accuracy: 0.888
Step:  223, Cost: 0.364, training accuracy: 0.893, validation accuracy: 0.888
Step:  224, Cost: 0.349, training accuracy: 0.896, validation accuracy: 0.887
Step:  225, Cost: 0.347, training accuracy: 0.897, validation accuracy: 0.887
Step:  226, Cost: 0.360, training accuracy: 0.893, validation accuracy: 0.888
Step:  227, Cost: 0.356, training accuracy: 0.893, validation accuracy: 0.887
Step:  228, Cost: 0.356, training accuracy: 0.894, validation accuracy: 0.889
Step:  229, Cost: 0.347, training accuracy: 0.897, validation accuracy: 0.889
Step:  230, Cost: 0.345, training accuracy: 0.895, validation accuracy: 0.889
Step:  231, Cost: 0.350, training accuracy: 0.895, validation accuracy: 0.889
Step:  232, Cost: 0.355, training accuracy: 0.895, validation accuracy: 0.889
Step:  233, Cost: 0.345, training accuracy: 0.892, validation accuracy: 0.890
Step:  234, Cost: 0.346, training accuracy: 0.899, validation accuracy: 0.890
Step:  235, Cost: 0.342, training accuracy: 0.898, validation accuracy: 0.890
Step:  236, Cost: 0.349, training accuracy: 0.896, validation accuracy: 0.890
Step:  237, Cost: 0.339, training accuracy: 0.899, validation accuracy: 0.892
Step:  238, Cost: 0.327, training accuracy: 0.900, validation accuracy: 0.891
Step:  239, Cost: 0.354, training accuracy: 0.896, validation accuracy: 0.891
Step:  240, Cost: 0.336, training accuracy: 0.900, validation accuracy: 0.891
Step:  241, Cost: 0.349, training accuracy: 0.896, validation accuracy: 0.891
Step:  242, Cost: 0.352, training accuracy: 0.892, validation accuracy: 0.891
Step:  243, Cost: 0.339, training accuracy: 0.899, validation accuracy: 0.891
Step:  244, Cost: 0.340, training accuracy: 0.898, validation accuracy: 0.892
Step:  245, Cost: 0.335, training accuracy: 0.901, validation accuracy: 0.891
Step:  246, Cost: 0.350, training accuracy: 0.894, validation accuracy: 0.891
Step:  247, Cost: 0.355, training accuracy: 0.895, validation accuracy: 0.891
Step:  248, Cost: 0.352, training accuracy: 0.894, validation accuracy: 0.892
Step:  249, Cost: 0.339, training accuracy: 0.900, validation accuracy: 0.892
Step:  250, Cost: 0.350, training accuracy: 0.896, validation accuracy: 0.892
Step:  251, Cost: 0.341, training accuracy: 0.898, validation accuracy: 0.892
Step:  252, Cost: 0.340, training accuracy: 0.901, validation accuracy: 0.892
Step:  253, Cost: 0.346, training accuracy: 0.896, validation accuracy: 0.893
Step:  254, Cost: 0.342, training accuracy: 0.898, validation accuracy: 0.893
Step:  255, Cost: 0.336, training accuracy: 0.898, validation accuracy: 0.893
Step:  256, Cost: 0.330, training accuracy: 0.903, validation accuracy: 0.893
Step:  257, Cost: 0.335, training accuracy: 0.900, validation accuracy: 0.893
Step:  258, Cost: 0.340, training accuracy: 0.899, validation accuracy: 0.893
Step:  259, Cost: 0.339, training accuracy: 0.895, validation accuracy: 0.894
Step:  260, Cost: 0.333, training accuracy: 0.901, validation accuracy: 0.894
Step:  261, Cost: 0.340, training accuracy: 0.900, validation accuracy: 0.893
Step:  262, Cost: 0.331, training accuracy: 0.904, validation accuracy: 0.893
Step:  263, Cost: 0.340, training accuracy: 0.900, validation accuracy: 0.894
Step:  264, Cost: 0.333, training accuracy: 0.900, validation accuracy: 0.894
Step:  265, Cost: 0.325, training accuracy: 0.903, validation accuracy: 0.895
Step:  266, Cost: 0.343, training accuracy: 0.894, validation accuracy: 0.895
Step:  267, Cost: 0.330, training accuracy: 0.900, validation accuracy: 0.894
Step:  268, Cost: 0.342, training accuracy: 0.899, validation accuracy: 0.895
Step:  269, Cost: 0.333, training accuracy: 0.896, validation accuracy: 0.895
Step:  270, Cost: 0.324, training accuracy: 0.904, validation accuracy: 0.895
Step:  271, Cost: 0.333, training accuracy: 0.900, validation accuracy: 0.896
Step:  272, Cost: 0.325, training accuracy: 0.901, validation accuracy: 0.896
Step:  273, Cost: 0.330, training accuracy: 0.903, validation accuracy: 0.895
Step:  274, Cost: 0.325, training accuracy: 0.902, validation accuracy: 0.896
Step:  275, Cost: 0.318, training accuracy: 0.905, validation accuracy: 0.895
Step:  276, Cost: 0.318, training accuracy: 0.904, validation accuracy: 0.896
Step:  277, Cost: 0.326, training accuracy: 0.902, validation accuracy: 0.895
Step:  278, Cost: 0.322, training accuracy: 0.907, validation accuracy: 0.896
Step:  279, Cost: 0.328, training accuracy: 0.901, validation accuracy: 0.896
Step:  280, Cost: 0.334, training accuracy: 0.899, validation accuracy: 0.896
Step:  281, Cost: 0.342, training accuracy: 0.897, validation accuracy: 0.897
Step:  282, Cost: 0.339, training accuracy: 0.898, validation accuracy: 0.897
Step:  283, Cost: 0.346, training accuracy: 0.898, validation accuracy: 0.896
Step:  284, Cost: 0.315, training accuracy: 0.905, validation accuracy: 0.897
Step:  285, Cost: 0.333, training accuracy: 0.901, validation accuracy: 0.897
Step:  286, Cost: 0.339, training accuracy: 0.900, validation accuracy: 0.898
Step:  287, Cost: 0.310, training accuracy: 0.906, validation accuracy: 0.897
Step:  288, Cost: 0.328, training accuracy: 0.900, validation accuracy: 0.897
Step:  289, Cost: 0.314, training accuracy: 0.906, validation accuracy: 0.897
Step:  290, Cost: 0.314, training accuracy: 0.904, validation accuracy: 0.897
Step:  291, Cost: 0.330, training accuracy: 0.902, validation accuracy: 0.898
Step:  292, Cost: 0.325, training accuracy: 0.903, validation accuracy: 0.898
Step:  293, Cost: 0.317, training accuracy: 0.905, validation accuracy: 0.898
Step:  294, Cost: 0.321, training accuracy: 0.906, validation accuracy: 0.899
Step:  295, Cost: 0.303, training accuracy: 0.907, validation accuracy: 0.898
Step:  296, Cost: 0.317, training accuracy: 0.906, validation accuracy: 0.898
Step:  297, Cost: 0.325, training accuracy: 0.903, validation accuracy: 0.898
Step:  298, Cost: 0.317, training accuracy: 0.904, validation accuracy: 0.898
Step:  299, Cost: 0.325, training accuracy: 0.904, validation accuracy: 0.899
Step:  300, Cost: 0.319, training accuracy: 0.905, validation accuracy: 0.899
Step:  301, Cost: 0.323, training accuracy: 0.904, validation accuracy: 0.899
Step:  302, Cost: 0.316, training accuracy: 0.906, validation accuracy: 0.899
Step:  303, Cost: 0.311, training accuracy: 0.905, validation accuracy: 0.899
Step:  304, Cost: 0.317, training accuracy: 0.904, validation accuracy: 0.899
Step:  305, Cost: 0.317, training accuracy: 0.905, validation accuracy: 0.900
Step:  306, Cost: 0.310, training accuracy: 0.907, validation accuracy: 0.901
Step:  307, Cost: 0.307, training accuracy: 0.907, validation accuracy: 0.900
Step:  308, Cost: 0.326, training accuracy: 0.902, validation accuracy: 0.900
Step:  309, Cost: 0.310, training accuracy: 0.908, validation accuracy: 0.900
Step:  310, Cost: 0.313, training accuracy: 0.909, validation accuracy: 0.900
Step:  311, Cost: 0.313, training accuracy: 0.906, validation accuracy: 0.901
Step:  312, Cost: 0.326, training accuracy: 0.900, validation accuracy: 0.900
Step:  313, Cost: 0.319, training accuracy: 0.908, validation accuracy: 0.899
Step:  314, Cost: 0.315, training accuracy: 0.906, validation accuracy: 0.901
Step:  315, Cost: 0.316, training accuracy: 0.907, validation accuracy: 0.901
Step:  316, Cost: 0.308, training accuracy: 0.908, validation accuracy: 0.901
Step:  317, Cost: 0.306, training accuracy: 0.909, validation accuracy: 0.902
Step:  318, Cost: 0.314, training accuracy: 0.904, validation accuracy: 0.901
Step:  319, Cost: 0.306, training accuracy: 0.910, validation accuracy: 0.901
Step:  320, Cost: 0.311, training accuracy: 0.909, validation accuracy: 0.901
Step:  321, Cost: 0.305, training accuracy: 0.911, validation accuracy: 0.902
Step:  322, Cost: 0.306, training accuracy: 0.907, validation accuracy: 0.901
Step:  323, Cost: 0.305, training accuracy: 0.909, validation accuracy: 0.902
Step:  324, Cost: 0.311, training accuracy: 0.906, validation accuracy: 0.902
Step:  325, Cost: 0.307, training accuracy: 0.910, validation accuracy: 0.903
Step:  326, Cost: 0.303, training accuracy: 0.909, validation accuracy: 0.901
Step:  327, Cost: 0.318, training accuracy: 0.901, validation accuracy: 0.903
Step:  328, Cost: 0.317, training accuracy: 0.904, validation accuracy: 0.903
Step:  329, Cost: 0.298, training accuracy: 0.909, validation accuracy: 0.903
Step:  330, Cost: 0.293, training accuracy: 0.913, validation accuracy: 0.903
Step:  331, Cost: 0.296, training accuracy: 0.911, validation accuracy: 0.904
Step:  332, Cost: 0.315, training accuracy: 0.907, validation accuracy: 0.903
Step:  333, Cost: 0.324, training accuracy: 0.903, validation accuracy: 0.903
Step:  334, Cost: 0.310, training accuracy: 0.908, validation accuracy: 0.903
Step:  335, Cost: 0.310, training accuracy: 0.909, validation accuracy: 0.902
Step:  336, Cost: 0.320, training accuracy: 0.905, validation accuracy: 0.903
Step:  337, Cost: 0.308, training accuracy: 0.907, validation accuracy: 0.902
Step:  338, Cost: 0.311, training accuracy: 0.910, validation accuracy: 0.904
Step:  339, Cost: 0.309, training accuracy: 0.909, validation accuracy: 0.903
Step:  340, Cost: 0.303, training accuracy: 0.910, validation accuracy: 0.904
Step:  341, Cost: 0.296, training accuracy: 0.913, validation accuracy: 0.904
Step:  342, Cost: 0.304, training accuracy: 0.910, validation accuracy: 0.903
Step:  343, Cost: 0.307, training accuracy: 0.909, validation accuracy: 0.905
Step:  344, Cost: 0.299, training accuracy: 0.911, validation accuracy: 0.904
Step:  345, Cost: 0.312, training accuracy: 0.906, validation accuracy: 0.904
Step:  346, Cost: 0.303, training accuracy: 0.910, validation accuracy: 0.905
Step:  347, Cost: 0.309, training accuracy: 0.907, validation accuracy: 0.905
Step:  348, Cost: 0.294, training accuracy: 0.913, validation accuracy: 0.905
Step:  349, Cost: 0.302, training accuracy: 0.913, validation accuracy: 0.904
Step:  350, Cost: 0.308, training accuracy: 0.908, validation accuracy: 0.904
Step:  351, Cost: 0.297, training accuracy: 0.911, validation accuracy: 0.904
Step:  352, Cost: 0.304, training accuracy: 0.910, validation accuracy: 0.905
Step:  353, Cost: 0.302, training accuracy: 0.909, validation accuracy: 0.905
Step:  354, Cost: 0.310, training accuracy: 0.912, validation accuracy: 0.905
Step:  355, Cost: 0.288, training accuracy: 0.914, validation accuracy: 0.905
Step:  356, Cost: 0.302, training accuracy: 0.912, validation accuracy: 0.905
Step:  357, Cost: 0.299, training accuracy: 0.910, validation accuracy: 0.905
